,ID,Name,Ori_Name,Egil_Saga,People_Of_Vatnsdal,People_Of_Laxardal,Bolli_Bollason_Tale,Hrafnkel_Frey_Godi,Confederates,Gisli_Sursson_Saga,Gunnlaug_Serpent_tongue,Ref_the_S,Vinland_Sagas,Greenlanders,Eirik_Red_Saga,Thorstein_Staff_struck,Halldor_Snorrason_II,Sarcastic_Halli,Thorstein_Shiver,Audun_From_West_Fjords,Story_wise_Icelander
2818,2818,Húnn (= Bersi Skáld-Torfuson),"Húnn (= Bersi Skáld-Torfuson), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2819,2819,Húnn Guðbrandsson,"Húnn Guðbrandsson, at Guðbrandsstöðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2820,2820,Húnröðr Véfröðarson (réttara Ævarsson Véfröðarsonar),"Húnröðr Véfröðarson (réttara Ævarsson, Véfröðarsonar), ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2821,2821,Húnþjófr,"Húnþjófr, konungr á Norðmæri, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2822,2822,Hvati,"Hvati, landnm. at Hvatastöðum, ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2823,2823,Hvítserkr Ragnarsson loðbrókar,"Hvítserkr Ragnarsson loðbrókar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2824,2824,Hvítserkr Soldánsson,"Hvítserkr Soldánsson, konungr á Blálandi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2825,2825,Hymir,"Hymir, jötunn, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2826,2826,Hyrningr Hallsson,"Hyrningr Hallsson, á Hofstöðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2827,2827,Hyrningr Kleppjárnsson ins gamla,"Hyrningr Kleppjárnsson ins gamla, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2828,2828,Hyrningr Óláfsson,"Hyrningr Óláfsson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2829,2829,Iði,"Iði, jötunn, ",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2830,2830,Iðunn Arnardóttir,"Iðunn Arnardóttir, fyrri kona Ásgeirs rauðfeldar Herjólfssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2831,2831,Iðunn Molda-Gnúpsdóttir,"Iðunn Molda-Gnúpsdóttir, kona Þjóstars á Álftanesi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2832,2832,Ígull,"Ígull, bóndi undir Skagafelli, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2833,2833,Illugi Arason,"Illugi Arason, á Reykjahólum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2834,2834,Illugi Ásláksson inn rammi,"Illugi Ásláksson inn rammi, í Langadal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2835,2835,Illugi Ásmundarson,"Illugi Ásmundarson, á Bjargi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2836,2836,Illugi Birnuson,"Illugi Birnuson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2837,2837,Illugi Eiðsson,"Illugi Eiðsson, í Ási, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2838,2838,Illugi Halldórsson,"Illugi Halldórsson, frá Hólmi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2839,2839,Illugi Ingimundarson,"Illugi Ingimundarson, at Breiðabólstað, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2840,2840,Illugi inn rauði Hrólfsson,"Illugi inn rauði Hrólfsson, á Hofstöðum, svo á Innra-Hólmi á Akranesi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2841,2841,Illugi inn svarti Hallkelsson,"Illugi inn svarti Hallkelsson, á Gilsbakka, ",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2842,2842,Illugi Jódísarson,"Illugi Jódísarson, Þórarinsdóttur, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2843,2843,Illugi Steinbjarnarson,"Illugi Steinbjarnarson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2844,2844,Illugi Þorbrandsson,"Illugi Þorbrandsson, ór Alftafirði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2845,2845,Illugi Þórðarson,"Illugi Þórðarson, í Brynjudal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2846,2846,Illugi Þorgilsson,"Illugi Þorgilsson, ór Traðarholti, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2847,2847,Illugi Þorgrímsson,"Illugi Þorgrímsson, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2848,2848,Illugi Þórisson Tagldarbani,"Illugi Þórisson Tagldarbani, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2849,2849,Illugi Þorvaldsson,"Illugi Þorvaldsson, Tindssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2850,2850,Illugi,"Illugi, farmaðr annar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2851,2851,Illugi,"Illugi, farmaðr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2852,2852,Ilmr,"Ilmr, valkyrja, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2853,2853,Indriði,"Indriði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2854,2854,Ingibjörg Arnardóttir,"Ingibjörg Arnardóttir, móðir Skúms, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2855,2855,Ingibjörg Ásbjarnardóttir,"Ingibjörg Ásbjarnardóttir, kona Illuga svarta, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2856,2856,Ingibjörg Ástríðardóttir,"Ingibjörg Ástríðardóttir, Guðlaugsdóttur, kona Halls prests Gunnsteinssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2857,2857,Ingibjörg Egilsdóttir,"Ingibjörg Egilsdóttir, kona Bersa Hávarssonar, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2858,2858,Ingibjörg Geirsdóttir,"Ingibjörg Geirsdóttir, kona Helga Þorbjarnarsonar á Keldugnúpi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2859,2859,Ingibjörg Gilsdóttir skeiðarnefs,"Ingibjörg Gilsdóttir skeiðarnefs, kona Gull-Þóris Oddssonar, á Þórisstöðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2860,2860,Ingibjörg Grímsdóttir,"Ingibjörg Grímsdóttir, kona Laga-Eiðs, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2861,2861,Ingibjörg Haraldsdóttir ins hárfagra,"Ingibjörg Haraldsdóttir ins hárfagra, kona Hálfdanar jarls, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2862,2862,Ingibjörg Herröðardóttir,"Ingibjörg Herröðardóttir, kona Þorsteins svarfaðar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2863,2863,Ingibjörg Hróðgeirsdóttir ins hvíta,"Ingibjörg Hróðgeirsdóttir ins hvíta, kona Þorsteins ins hvíta Olvissonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2864,2864,Ingibjörg Ísadóttir,"Ingibjörg Ísadóttir, kona Ara Þorkelssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2865,2865,Ingibjörg Ketilsdóttir,"Ingibjörg Ketilsdóttir, kona Trausta Þorgrímssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2866,2866,Ingibjörg Rauðsdóttir ruggu,"Ingibjörg Rauðsdóttir ruggu, kona Sigmundar á Vestfold, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2867,2867,Ingibjörg Tryggvadóttir,"Ingibjörg Tryggvadóttir, kona Rögnvalds Úlfssonar jarls, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2868,2868,Ingibjörg Þorgeirsdóttir,"Ingibjörg Þorgeirsdóttir, á Hafratindum, kona Ásmundar Atlasonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2869,2869,Ingibjörg Þórisdóttir,"Ingibjörg Þórisdóttir, kona Auðgísls ok síðar Hallfreðar vandræðaskálds, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2870,2870,Ingibjörg,"Ingibjörg, heimakona í Hvammi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2871,2871,Ingibjörg,"Ingibjörg, kona Álfs aftrkembu, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2872,2872,Ingibjörg,"Ingibjörg, kona Ketils raums, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2873,2873,Ingibjörg,"Ingibjörg, kona Spak-Bersa Özurarsonar, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2874,2874,Ingibjörg,"Ingibjörg, systurdóttir Hákonar jarls, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2875,2875,Ingigerðr Filippusdóttir,"Ingigerðr Filippusdóttir, kona Þorsteins Halldórssonar á Stórólfshvoli, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2876,2876,Ingigerðr Oláfsdóttir,"Ingigerðr Oláfsdóttir, drottning Jarizleifs konungs í Hólmgarði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2877,2877,Ingigerðr,"Ingigerðr, kona Ísa á Norðmæri, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2878,2878,Ingigerðr,"Ingigerðr, systir Dagstyggs Risa-konungs, kona Burisláfs konungs í Görðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2879,2879,Ingileif Árnadóttir,"Ingileif Árnadóttir, kona Jóns Hákonarsonar í Víðidalstungu, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2880,2880,Ingileif Ásbjarnardóttir,"Ingileif Ásbjarnardóttir, kona Órækju Hólmsteinssonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2881,2881,Ingileif,"Ingileif, kona Ásbjarnar loðinhöfða, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2882,2882,Ingimarr Sveinsson,"Ingimarr Sveinsson, af Aski, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2883,2883,Ingimundr Einarsson,"Ingimundr Einarsson, prestr á Reykjahólum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2884,2884,Ingimundr Hafrsson,"Ingimundr Hafrsson, ór Goðdölum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2885,2885,Ingimundr Illugason,"Ingimundr Illugason, prestr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2886,2886,Ingimundr inn gamli Þorsteinsson,"Ingimundr inn gamli Þorsteinsson, landnm. at Hofi í Vatnsdal, ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2887,2887,Ingimundr,"Ingimundr, jarl á Gautlandi, ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2888,2888,Ingiríðr Sveinsdóttir,"Ingiríðr Sveinsdóttir, drottning Óláfs kyrra Haraldssonar, ",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2889,2889,Ingiríðr Þorvaldsdóttir (rangt Kjartansdóttir),"Ingiríðr Þorvaldsdóttir (rangt Kjartansdóttir), kona Guðlaugs prests Þórðarsonar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2890,2890,Ingjaldr Alfarinsson,"Ingjaldr Alfarinsson, at Ingjaldshváli, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2891,2891,Ingjaldr Brúnason,"Ingjaldr Brúnason, landnámsm. á Ingjaldssandi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2892,2892,Ingjaldr Fróðason konungs,"Ingjaldr Fróðason konungs, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2893,2893,Ingjaldr Geirfinnsson inn sterki,"Ingjaldr Geirfinnsson inn sterki, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2894,2894,Ingjaldr Grímsson glammaðar,"Ingjaldr Grímsson glammaðar, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2895,2895,Ingjaldr Helgason ins magra,"Ingjaldr Helgason ins magra, landnm. at Þverá í Eyjafirði, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2896,2896,Ingjaldr Hergilsson,"Ingjaldr Hergilsson, í Hergilsey, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2897,2897,Ingjaldr Höskuldsson,"Ingjaldr Höskuldsson, at Keldum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2898,2898,Ingjaldr Hróarsson,"Ingjaldr Hróarsson, ór Haddingjadal, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2899,2899,Ingjaldr Hrólfsson,"Ingjaldr Hrólfsson, í Gnúpufelli (í Víga-Glúms sögu Helgason), ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2900,2900,Ingjaldr inn hvíti Helgason,"Ingjaldr inn hvíti Helgason, konungr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2901,2901,Ingjaldr inn illráði Önundarson,"Ingjaldr inn illráði Önundarson, Svíakonungr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2902,2902,Ingjaldr inn tryggvi,"Ingjaldr inn tryggvi, í Hvini, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2903,2903,Ingjaldr Niðgestsson,"Ingjaldr Niðgestsson, í Tungu, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2904,2904,Ingjaldr Óláfsson feilans,"Ingjaldr Óláfsson feilans, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2905,2905,Ingjaldr Sauðeyjargoði,"Ingjaldr Sauðeyjargoði, ",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2906,2906,Ingjaldr Þorgilsson knappa,"Ingjaldr Þorgilsson knappa, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2907,2907,Ingjaldr Þorkelsson Háeyjartyrðils,"Ingjaldr Þorkelsson Háeyjartyrðils, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2908,2908,Ingjaldr Þorvaldsson,"Ingjaldr Þorvaldsson, ",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2909,2909,Ingjaldr,"Ingjaldr, at Kársstöðum, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2910,2910,Ingjaldr,"Ingjaldr, bóndi í Hefni, ",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2911,2911,Ingjaldr,"Ingjaldr, bóndi í Ylfi á Hálogalandi, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2912,2912,Ingjaldr,"Ingjaldr, farmaðr, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2913,2913,Ingjaldr,"Ingjaldr, fóstri Bjarnar Hítdælakappa, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2914,2914,Ingjaldr,"Ingjaldr, húskarl á Jörva, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2915,2915,Ingjaldr,"Ingjaldr, í Skógum inum eystri, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2916,2916,Ingólfr Ánason inn sterki,"Ingólfr Ánason inn sterki, landnm. á Hólmlátri, ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
