Canonical_ID,Original_Name,Full_Name,Smiley_ID,Smiley_Name,URAP_ID,URAP_Name,Gender,Chapter,Page,Saga
7140,"Þorvaldr Þorgilsson gjallanda, at Svínavatns, ",Þorvaldr Þorgilsson gjallanda,1092,Thorvald Thorgilsson,:121,Thorvald Thorgilsson,:1,:44,:259,:Vatnsdal
7171,"Þórvör Ormsdóttir, kona Skeggja Brandssonar, ",Þórvör Ormsdóttir,1096,Thorvor Ormsdottir,:672,Thorvor,:1,:78,:420,:Laxdoela
7186,"Þrándr stígandi, ",Þrándr stígandi,1097,Thrand (slave of Steinar Sjonason),:229,Thrand Stigandi,:1,:-1,:-1,:Eyrbyggja
7191,"Þrándr, at Þrándarstöðum, ",Þrándr,1097,Thrand (slave of Steinar Sjonason),:312,Thrand,:1,:-1,:-1,:Egil
7209,"Þróttólfr, í Engihlíð ok síðar í Hold, ",Þróttólfr,1098,Throttolf (brother of Fostolf),:140,Throttolf brother of Fostolf,:1,:47,:266,:Vatnsdal
7221,"Þuríðr Ásbrandsdóttir frá Kambi, kona Kolla Klængssonar, svo Þorbjarnar ins digra Ormssonar, ",Þuríðr Ásbrandsdóttir frá Kambi,1100, Thurid Asgeirsdottir ,:272,Thurid Asbrandsdottir,:2,:-1,:-1,:Eyrbyggja
7222,"Þuríðr Ásgeirsdóttir ins yngra, æðikolls, kona Þorkels kugga Þórðarsonar, svo Steinþórs Óláfssonar, ",Þuríðr Ásgeirsdóttir ins yngra,1100,Thurid Asgeirsdottir,:590,Thurid,:0,:40,:345,:Laxdoela
7229,"Þuríðr Eyvindardóttir Austmanns, kona Þorsteins rauðs Óláfssonar, ",Þuríðr Eyvindardóttir Austmanns,1101,Thurid Eyvindardottir (wife of Thorstein the Red),:360,Thurid,:0,:4,:278,:Laxdoela
7235,"Þuríðr Gunnlaugsdóttir dylla, kona Hallkels Hrosskelssonar, ",Þuríðr Gunnlaugsdóttir dylla,1102,Thurid Gunnlaugsdottir Dylla,:201,Thurid Dylla,:0,:-1,:-1,:Egil
7244,"Þuríðr Höskuldsdóttir, Dala-Kollssonar, ",Þuríðr Höskuldsdóttir,1103,Thurid Hoskuldsdottir,:438,Thurid,:0,:9,:285,:Laxdoela
7245,"Þuríðr Hrafnsdóttir, Dýrasonar, kona Vésteins Vésteinssonar ok í Bjarmars, ",Þuríðr Hrafnsdóttir,1104,Thurid Hrafnsdottir (wife of Bjartmar),:27,Thurid,:0,:4,:504,:Gisla
7250,"Þuríðr Óláfsdóttir feilans (Þórdís), kona Þórarins Ragabróður lögsögumanns, ",Þuríðr Óláfsdóttir feilans (Þórdís),895,Thordis Olafsdottir (Feilan),:126,Thordis Olafsdottir Feilan,:0,:-1,:-1,:Egil
7251,"Þuríðr Óláfsdóttir pá, kona Geirmundar gnýs af Hörðalandi, svo Guðmundar Sölmundarsonar í Ásbjarnarnesi, ",Þuríðr Óláfsdóttir pá,1105,Thurid Olafsdottir (Peacock),:264:485,Thurid Olaf's daughter,:0:0,:-1:24,:-1:315,:Egil:Laxdoela
