Canonical_ID,Original_Name,Full_Name,Smiley_ID,Smiley_Name,URAP_ID,URAP_Name,Gender,Chapter,Page,Saga
3238,"Jóreiðr Þiðrandadóttir, kona Síðu-Halls Þorsteinssonar, ",Jóreiðr Þiðrandadóttir,,,,,,,,
3239,"Jörun-Björn, norðr í Noregi, ",Jörun-Björn,521,Jorund Neck,:57,Jorund Neck,:1,:16,:214,:Vatnsdal
3240,"Jörundr Ásgeirsson kneifar, ",Jörundr Ásgeirsson kneifar,,,,,,,,
3241,"Jörundr Atlason ins rauða, ",Jörundr Atlason ins rauða,,,,,,,,
3242,"Jörundr háls Þórisson, landnm. á Grund í Vatnsdal, ",Jörundr háls Þórisson,522,Jorund Thorisson (son of Thorir the Silent),:46,Jorund Thorisson son of Thorir the Silent,:1,:13,:209,:Vatnsdal
3243,"Jörundr Hrafnsson goði, ",Jörundr Hrafnsson goði,520,Jorund Hrafnsson Godi,:91,Jorund the Godi Thorlaug's husband,:1,:-1,:-1,:Egil
3244,"Jörundr Hrútsson, Herjólfssonar, ",Jörundr Hrútsson,,,,,,,,
3245,"Jörundr inn kristni Ketilsson, í Görðum á Akranesi, ",Jörundr inn kristni Ketilsson,,,,,,,,
3246,"Jörundr Snorrason goða, ",Jörundr Snorrason goða,,,,,,,,
3247,"Jörundr Úlfsson ins skjálga, ",Jörundr Úlfsson ins skjálga,,,,,,,,
3248,"Jörundr Yngvason, Svíakonungr, ",Jörundr Yngvason,,,,,,,,
3249,"Jörundr Þorfinnsson, ",Jörundr Þorfinnsson,522, Jorund Thorisson (son of Thorir the Silent) ,:104,Jorund Thorfinnsson,:1,:-1,:-1,:Eyrbyggja
3250,"Jörundr Þorgilsson í Miðengi í Grímsnesi, ",Jörundr Þorgilsson í Miðengi í Grímsnesi,,,,,,,,
3251,"Jörundr Þorgilsson, Kollssonar, ",Jörundr Þorgilsson,,,,,,,,
3252,"Jörundr Þorsteinsson, byskup á Hólum, ",Jörundr Þorsteinsson,,,,,,,,
3253,"Jörundr, bróðir Sleitu-Helga, ",Jörundr,,,,,,,,
3254,"Jörundr, í Skorradal, ",Jörundr,,,,,,,,
3255,"Jörundr, skipsmaðr Ara Mássonar, ",Jörundr,,,,,,,,
3256,"Jórunn Bjarnardóttir, kona Höskulds Dala-Kollssonar, ",Jórunn Bjarnardóttir,523,Jorunn Bjarnardottir (wife of Hoskuld Dala-Kollsson),:434,Jorunn,:0,:9,:284,:Laxdoela
3257,"Jórunn Bjarnardóttir, systir Miðfjarðar-Skeggja, kona Arngríms, ",Jórunn Bjarnardóttir,,,,,,,,
3258,"Jórunn Einarsdóttir Stafhyltings, kona Þórarins koma Grímkelssonar, ",Jórunn Einarsdóttir Stafhyltings,,,,,,,,
3259,"Jórunn Einarsdóttir, kona Teits Ísleifssonar, ",Jórunn Einarsdóttir,,,,,,,,
3260,"Jórunn Einarsdóttir, kona Þorkels Geitissonar, ",Jórunn Einarsdóttir,,,,,,,,
3261,"Jórunn Helgadóttir, kona Tungu-Odds, ",Jórunn Helgadóttir,,,,,,,,
3262,"Jórunn Hjaltadóttir, Skeggjasonar, kona Járnskeggja Einarssonar á Þverá, ",Jórunn Hjaltadóttir,,,,,,,,
3263,"Jórunn in óborna Ósvaldsdóttir konungs (sbr. Úlfrún Játmundardóttir), ",Jórunn in óborna Ósvaldsdóttir konungs (sbr. Úlfrún Játmundardóttir),,,,,,,,
3264,"Jórunn Ingimundardóttir ins gamla, kona Ásgeirs eldra Auðunarsonar, ",Jórunn Ingimundardóttir ins gamla,524,Jorunn Ingimundardottir (daughter of Ingimund Thorsteinsson),:43,Jorunn Ingimundardottir daughter of Ingimund Thorsteinsson,:0,:13,:209,:Vatnsdal
3265,"Jórunn Ketilsdóttir mannvitsbrekka, ",Jórunn Ketilsdóttir mannvitsbrekka,525,Jorunn Ketilsdottir Manvitsbrekka,:341,Jorunn Manvitsbrekka,:0,:1,:276,:Laxdoela
3266,"Jórunn Ölvisdóttir barnakarls, kona Nadd-Odds víkings, ",Jórunn Ölvisdóttir barnakarls,,,,,,,,
3267,"Jórunn Svertingsdóttir, Hrólfssonar, kona Hafr-Bjarnar Molda-Gnúpssonar, ",Jórunn Svertingsdóttir,,,,,,,,
3268,"Jórunn Teitsdóttir, kona Elliða-Gríms Ásgrímssonar, ",Jórunn Teitsdóttir,,,,,,,,
3269,"Jórunn Þorbergsdóttir, kona Ulfs Óspakssonar, ",Jórunn Þorbergsdóttir,526,Jorunn Thorbergsdottir (wife of Ulf Ospaksson),:618,Jorunn Thorbergsdottir,:0,:50,:374,:Laxdoela
3270,"Jórunn Þorgilsdóttir, kona Leifs Eiríkssonar, ",Jórunn Þorgilsdóttir,,,,,,,,
3271,"Jórunn Þormóðardóttir, kona Hólm-Starra, svo Illuga ins rauða Hrólfssonar, ",Jórunn Þormóðardóttir,,,,,,,,
3272,"Jórunn Þorsteinsdóttir tjaldstæðings, líki. kona Halldórs Örn-ólfssonar í Skógum, ",Jórunn Þorsteinsdóttir tjaldstæðings,,,,,,,,
3273,"Jórunn Þorvaldsdóttir holbarka, móðir Þorbrands í Skarfsnesi, ",Jórunn Þorvaldsdóttir holbarka,,,,,,,,
3274,"Jórunn, kona Þorvalds holbarka, ",Jórunn,,,,,,,,
3275,"Jórunn, móðir Hauks Erlendssonar (líklega fyrri kona Erlends sterka Óláfssonar), ",Jórunn,,,,,,,,
3276,"Jósteinn [Brandsson ór Skógum] sonr Þórunnar, ",Jósteinn [Brandsson ór Skógum] sonr Þórunnar,,,,,,,,
3277,"Jósteinn Eiríksson, konungsfrændi, ",Jósteinn Eiríksson,,,,,,,,
3278,"Jósteinn Óláfsson belgs, ",Jósteinn Óláfsson belgs,,,,,,,,
3279,"Jósteinn prestr, ",Jósteinn prestr,,,,,,,,
3280,"Jósteinn Þorgeirsson (líki. réttara: Grímsson frá Signýjarstöðum Þorgeirssonar), ",Jósteinn Þorgeirsson (líki. réttara: Grímsson frá Signýjarstöðum Þorgeirssonar),,,,,,,,
3281,"Jósteinn Þorsteinsson tjaldstæðings, ",Jósteinn Þorsteinsson tjaldstæðings,,,,,,,,
3282,"Jósteinn, bóndi í Kálfholti, ",Jósteinn,,,,,,,,
3283,"Kaðall Bjálfason, ",Kaðall Bjálfason,,,,,,,,
3284,"Kaðall, írskr maðr, ",Kaðall,,,,,,,,
3285,"Kaðlín Göngu-Hrólfsdóttir, kona Bjólans Skotakonungs, ",Kaðlín Göngu-Hrólfsdóttir,527,Kadlin (daughter of Hrolf the Walker),:530,Kadlin,:0,:32,:327,:Laxdoela
3286,"Kaðlín Konálsdóttir, kona Ara Mássonar, ",Kaðlín Konálsdóttir,,,,,,,,
3287,"Kaldimarr, kappi í Garðaríki, ",Kaldimarr,,,,,,,,
3288,"Kálfr Árnason, höfðingi á Eggju, ",Kálfr Árnason,,,,,,,,
3289,"Kálfr Ásgeirsson, at Ásgeirsá, ",Kálfr Ásgeirsson,528,Kalf Asgeirsson,:91,Kalf Asgeirsson,:1,:29,:237,:Vatnsdal
3290,"Kálfr Brandsson, ",Kálfr Brandsson,,,,,,,,
3291,"Kálfr illviti, bóndi í Selárdal, ",Kálfr illviti,,,,,,,,
3292,"Kálfr inn kristni, farmaðr, ",Kálfr inn kristni,,,,,,,,
3293,"Kálfr kýrauga, farmaðr af Hálogalandi, ",Kálfr kýrauga,,,,,,,,
3294,"Kálfr Mánason, skáld, ",Kálfr Mánason,,,,,,,,
3295,"Kálfr Oddsson, ",Kálfr Oddsson,,,,,,,,
3296,"Kálfr Özurarson, á Dunkaðarstöðum, ",Kálfr Özurarson,,,,,,,,
3297,"Kálfr Upplendingr, ",Kálfr Upplendingr,,,,,,,,
3298,"Kálfr Þorgrímsson, at Stað, ",Kálfr Þorgrímsson,,,,,,,,
3299,"Kálfr, at Stokkahlöðum, ",Kálfr,,,,,,,,
3300,"Kálfr, bóndi at Kálfsstöðum, ",Kálfr,,,,,,,,
3301,"Kálfr, bóndi í Garpsdal, ",Kálfr,,,,,,,,
3302,"Kálfr, fylgdarmaðr Helgasona, ",Kálfr,,,,,,,,
3303,"Kálfr, í Flatey, fangsgætir Áskels goða, ",Kálfr,,,,,,,,
3304,"Kálfr, verkstjóri í Torgum, ",Kálfr,,,,,,,,
3305,"Kálfr. sonr Guðrúnar knappekkju, ",Kálfr. sonr Guðrúnar knappekkju,,,,,,,,
3306,"Kali Kvistsson (Kolli), á Kalastöðum, ",Kali Kvistsson (Kolli),,,,,,,,
3307,"Kali, frændi Einars þambarskelfis, ",Kali,,,,,,,,
3308,"Kalman inn írski, landnm. í Kalmanstungu, ",Kalman inn írski,,,,,,,,
3309,"Kambi, sendimaðr Haralds hárfagra, ",Kambi,,,,,,,,
3310,"Kampa-Grímr, landnm. í Kaldakinn, ",Kampa-Grímr,,,,,,,,
3311,"Kárhöfði, þræll Geitis, ",Kárhöfði,,,,,,,,
3312,"Kári Eyvindarson, ",Kári Eyvindarson,,,,,,,,
3313,"Kári Hrútsson, Herjólfssonar, ",Kári Hrútsson,530,Kari Hrutsson,:569,Kari,:1,:37,:340,:Laxdoela
3314,"Kári inn svarti, frændi Þjóðólfs ór Hvini, ",Kári inn svarti,,,,,,,,
3315,"Kári Kýlansson, undir Kollshamri, ",Kári Kýlansson,,,,,,,,
3316,"Kári Sigurðarson, ",Kári Sigurðarson,,,,,,,,
3317,"Kári Sölmundarson (Sviðu-Kári), at Bergþórshváli, ",Kári Sölmundarson (Sviðu-Kári),,,,,,,,
3318,"Kári Vémundarson, ",Kári Vémundarson,,,,,,,,
3319,"Kári, bóndi í Böðvarsdal, ",Kári,,,,,,,,
3320,"Kári, bróðir Hjarranda at Ongulsá, ",Kári,,,,,,,,
3321,"Kári, fylgdarmaðr Hróalds galta, ",Kári,,,,,,,,
3322,"Kári, landnm. í Flatatungu, ",Kári,,,,,,,,
3323,"Karkr, þræll Hákonar jarls, ",Karkr,,,,,,,,
3324,"Karl Karlsson inn ungi eða inn ómálgi, at Ufsum, ",Karl Karlsson inn ungi eða inn ómálgi,,,,,,,,
3325,"Karl Snæúlfsson, víkingr, ",Karl Snæúlfsson,,,,,,,,
3326,"Karl Steinröðarson, landnm. um Ufsaströnd, ",Karl Steinröðarson,,,,,,,,
3327,"Karl Þorsteinsson inn rauði, at Karlsá, ",Karl Þorsteinsson inn rauði,,,,,,,,
3328,"Karl, í Bjarkey á Hálogalandi, ",Karl,,,,,,,,
3329,"Karl, landnm. undir Karlsfelli, ",Karl,,,,,,,,
3330,"Karla-Magnús Pipinsson, keisari, ",Karla-Magnús Pipinsson,,,,,,,,
3331,"Karli Ævarsson á Karlastöðum, ",Karli Ævarsson á Karlastöðum,,,,,,,,
3332,"Karli Konálsson, at Karlastöðum, ",Karli Konálsson,,,,,,,,
3333,"Karli, íslenzkr bóndi, ",Karli,,,,,,,,
3334,"Karli, þræll Ingólfs, ",Karli,,,,,,,,
3335,"Karlsefni, ",Karlsefni,,,,,,,,
3336,"Kárr (Kári) Hrútsson, Herjólfssonar, ",Kárr (Kári) Hrútsson,,,,,,,,
3337,"Kárr inn gamli, í Háramarsey, ",Kárr inn gamli,,,,,,,,
3338,"Kárr inn langi, hellismaðr, ",Kárr inn langi,,,,,,,,
3339,"Kárr Koðránsson, í Vatnsdal, ",Kárr Koðránsson,,,,,,,,
3340,"Kárr Þormóðarson, ",Kárr Þormóðarson,,,,,,,,
3341,"Kárr Þóroddsson, á Kárstöðum, ",Kárr Þóroddsson,529,Kari from Berle,:106,Kar,:1,:-1,:-1,:Eyrbyggja
3342,"Kárr, húskarl at Hofi, ",Kárr,,,,,,,,
3343,"Katla Halldórsdóttir, ",Katla Halldórsdóttir,,,,,,,,
3344,"Katla Helgadóttir, ",Katla Helgadóttir,,,,,,,,
3345,"Katla, í Arnardal, kona Glúms, svo Eyjólfs Knjúkssonar, ",Katla,,,,,,,,
3346,"Katla, í Holti, ",Katla,,,,,,,,
3347,"Katla, lagskona Askmanns, ",Katla,,,,,,,,
3348,"Kaun Böðvarsson, ",Kaun Böðvarsson,,,,,,,,
3349,"Kaun Sölgason (Böðvarsson), konungr í Bergi, ",Kaun Sölgason (Böðvarsson),,,,,,,,
3350,"Kaupa-Heðinn inn mikli, eyfirzkr maðr, leikinn af Gunnari á Hlíðarenda, ",Kaupa-Heðinn inn mikli,,,,,,,,
3351,"Kaupa-Rauðr, suðreyskr stýrimaðr, ",Kaupa-Rauðr,,,,,,,,
3352,"Kerling Styrkársdóttir, ",Kerling Styrkársdóttir,,,,,,,,
3353,"Kerru-Bersi Halldórsson, ",Kerru-Bersi Halldórsson,,,,,,,,
3354,"Kerþjálfaðr Konálsson, konungr, ",Kerþjálfaðr Konálsson,,,,,,,,
3355,"Kerþjálfaðr Kylfisson konungs, ",Kerþjálfaðr Kylfisson konungs,,,,,,,,
3356,"Ketilbjörn Gillason, í Tungu, ",Ketilbjörn Gillason,,,,,,,,
3357,"Ketilbjörn inn gamli Ketilsson, landnm. at Mosfelli í Grímsnesi, ",Ketilbjörn inn gamli Ketilsson,,,,,,,,
3358,"Ketilbjörn Teitsson, Ketilbjarnarsonar, ",Ketilbjörn Teitsson,,,,,,,,
3359,"Ketill Ásbjarnarson inn auðgi, í Þórsmörk, ",Ketill Ásbjarnarson inn auðgi,,,,,,,,
3360,"Ketill Auðunarson inn einhendi, landnm. at Á (Ábæ) á Landi, ",Ketill Auðunarson inn einhendi,,,,,,,,
3361,"Ketill aurriði, landnm. á Völlum inum ytri á Landi, ",Ketill aurriði,,,,,,,,
3362,"Ketill bifra Hörða-Kárason, ",Ketill bifra Hörða-Kárason,,,,,,,,
3363,"Ketill blundr, í Þrándarholti í Flókadal, ",Ketill blundr,142,Blund-Ketil Geirsson,:152,Blund-Ketil,:1,:-1,:-1,:Egil
3364,"Ketill Bresason, landnm. á Akranesi, ",Ketill Bresason,,,,,,,,
3365,"Ketill Brúnason ins hvíta, ",Ketill Brúnason ins hvíta,,,,,,,,
3366,"Ketill flatnefr Bjarnarson bunu, hersir, ",Ketill flatnefr Bjarnarson bunu,532,Ketil Bjarnarson Flat-nose,:325:109,Ketil Flat-nose,:1:1,:1:-1,:276:-1,:Laxdoela:Eyrbyggja
3367,"Ketill flatnefr yngri, ",Ketill flatnefr yngri,,,,,,,,
3368,"Ketill Geirsson, ",Ketill Geirsson,,,,,,,,
3369,"Ketill Guðmundarson, prestr, ",Ketill Guðmundarson,,,,,,,,
3370,"Ketill gufa Örlygsson, landnm. í GufufirðÍ við Breiðafjörð, ",Ketill gufa Örlygsson,534,Ketil Gufa (Steam),:244,Ketil Gufa,:1,:-1,:-1,:Egil
3371,"Ketill Gunnarsson, Ulfljótssonar, ",Ketill Gunnarsson,,,,,,,,
3372,"Ketill Hallbjarnarson hængr, í Hrafnistu, ",Ketill Hallbjarnarson hængr,536,Ketil Hallbjarnarson Haeng (from Hrafnista),:6:42,Ketil Haeng Hallbjarnarson from Hrafnista,:1:1,:-1:4,:-1:504,:Egil:Gisla
3373,"Ketill helluflagi, ",Ketill helluflagi,,,,,,,,
3374,"Ketill Hermundarson, ábóti á Helgafelli, ",Ketill Hermundarson,696,Runolf Ketilsson (priest),:668,Ketil,:1,:78,:420,:Laxdoela
3375,"Ketill höðr, hirðmaðr Eiríks blóðöxar, ",Ketill höðr,542,Ketil the Slayer (one of King Eirik Blood-axe's men),:204,Ketil the Slayer,:1,:-1,:-1,:Egil
3376,"Ketill Hólmsteinsson, á Berunesi, ",Ketill Hólmsteinsson,,,,,,,,
3377,"Ketill Hörða-Kári Asláksson, ",Ketill Hörða-Kári Asláksson,,,,,,,,
3378,"Ketill í Bjarney, ",Ketill í Bjarney,,,,,,,,
3379,"Ketill ilbreiðr Þorbjarnarson tálkna, landnm. í Berufirði, ",Ketill ilbreiðr Þorbjarnarson tálkna,,,,,,,,
3380,"Ketill Illugason, frá Gilsbakka, ",Ketill Illugason,,,,,,,,
3381,"Ketill inn fíflski (fiskni), landnm. í Kirkjubæ á Síðu, ",Ketill inn fíflski (fiskni),541,Ketil the Lucky Fisher (son of Jorunn Manvitsbrekka),:342,Ketil the Lucky Fisher,:1,:1,:276,:Laxdoela
3382,"Ketill inn sléttmáli, ",Ketill inn sléttmáli,,,,,,,,
3383,"Ketill Kálfsson, ",Ketill Kálfsson,,,,,,,,
3384,"Ketill kappi Þorbjarnarson, ",Ketill kappi Þorbjarnarson,,,,,,,,
3385,"Ketill Ketilbjarnarson ins gamla, ",Ketill Ketilbjarnarson ins gamla,,,,,,,,
3386,"Ketill kjölfari, ",Ketill kjölfari,538,Ketil Keelfarer,:111,Ketil Keel-farer,:1,:-1,:-1,:Egil
3387,"Ketill Mánason, ",Ketill Mánason,,,,,,,,
3388,"Ketill Móðólfsson, ",Ketill Móðólfsson,,,,,,,,
3389,"Ketill Möðrvellingaprestr, ",Ketill Möðrvellingaprestr,,,,,,,,
3390,"Ketill Naumdælajarl, ",Ketill Naumdælajarl,,,,,,,,
3391,"Ketill Örnólfsson brimill, ",Ketill Örnólfsson brimill,,,,,,,,
3392,"Ketill Örnólfsson, í Örnólfsdal, ",Ketill Örnólfsson,,,,,,,,
3393,"Ketill raumr Ormsson, hersir í Raumsdal, ",Ketill raumr Ormsson,539,Ketil Ormsson the Large (in Romsdal),:2,Ketil Ormsson the Large in Romsdal,:1,:1,:189,:Vatnsdal
3394,"Ketill rípr, sýslumaðr í Þrándheimi, ",Ketill rípr,,,,,,,,
3395,"Ketill Sigfússon, í Mörk, ",Ketill Sigfússon,,,,,,,,
3396,"Ketill Skíðason refr, ",Ketill Skíðason refr,,,,,,,,
3397,"Ketill smiðjudrumbr, ",Ketill smiðjudrumbr,,,,,,,,
3398,"Ketill veðr, hersir í Hringaríki, ",Ketill veðr,540,Ketil Ram,:328,Ketil Ram,:1,:1,:276,:Laxdoela
3399,"Ketill þistill, landnm. í Þistilfirði, ",Ketill þistill,,,,,,,,
3400,"Ketill Þorgautsson brúsi, ",Ketill Þorgautsson brúsi,,,,,,,,
3401,"Ketill Þórisson (Fjörleifarson), í Húsavík, ",Ketill Þórisson (Fjörleifarson),,,,,,,,
3402,"Ketill Þorkelsson hængr, landnm. at Hofi á Rangárvöllum, ",Ketill Þorkelsson hængr,535,Ketil Haeng (son of Thorkel),:73,Ketil Haeng,:1,:-1,:-1,:Egil
3403,"Ketill Þorláksson, prestr ok lögsögumaðr at Kolbeinsstöðum, ",Ketill Þorláksson,,,,,,,,
3404,"Ketill Þorsteinsson inn hörzki, landnm. á Einarsstöðum, ",Ketill Þorsteinsson inn hörzki,,,,,,,,
3405,"Ketill Þorsteinsson rangláts (Grundar-Ketill), á Grund í Eyjafirði, ",Ketill Þorsteinsson rangláts (Grundar-Ketill),,,,,,,,
3406,"Ketill Þorsteinsson, byskup á Heilum, ",Ketill Þorsteinsson,,,,,,,,
3407,"Ketill Þorvaldsson, á Grund, ",Ketill Þorvaldsson,,,,,,,,
3408,"Ketill Þorviðarson, ",Ketill Þorviðarson,,,,,,,,
3409,"Ketill þrymr Þiðrandason (Þrum-Ketill), í Njarðvík, ",Ketill þrymr Þiðrandason (Þrum-Ketill),,,,,,,,
3410,"Ketill þrymr Þórisson þiðranda (Þiðrandason), landnm. á Arnheiðarstöðum, ",Ketill þrymr Þórisson þiðranda (Þiðrandason),,,,,,,,
3411,"Ketill, bóndi í Fnjóskadal, ",Ketill,,,,,,,,
3412,"Ketill, bóndi í Óslandshlíð, ",Ketill,,,,,,,,
3413,"Ketill, goðorðsmaðr í Fljótsdal, ",Ketill,,,,,,,,
3414,"Ketill, hellismaðr, ",Ketill,,,,,,,,
3415,"Ketill, í Eldu, ",Ketill,,,,,,,,
3416,"Ketill, í Naumudal, faðir Ketilbjarnar gamla, ",Ketill,,,,,,,,
3417,"Ketill, landnámsm. at Meðalfelli í Hornafirði, ",Ketill,,,,,,,,
3418,"Ketill, landnámsm. í Ketilsfirði á Grænlandi, ",Ketill,,,,,,,,
3419,"Ketilormr, bóndi at Hrollaugsstöðum, ",Ketilormr,,,,,,,,
3420,"Ketilríðr Hólmkelsdóttir, kona Víglundar Þorgrímssonar, ",Ketilríðr Hólmkelsdóttir,,,,,,,,
3421,"Kimbi, ",Kimbi,,,,,,,,
3422,"Kimbi, í liði bænda á Stiklastöðum, ",Kimbi,,,,,,,,
3423,"Kirjalax, konungr í Grikklandi, ",Kirjalax,,,,,,,,
3424,"Kjallakr Bjarnarson hvalmaga, ",Kjallakr Bjarnarson hvalmaga,,,,,,,,
3425,"Kjallakr Bjarnarson ins sterka (Barna-Kjallakr), landnámsm. á Kjallaksstöðum á Fellsströnd, ",Kjallakr Bjarnarson ins sterka (Barna-Kjallakr),,,,,,,,
3426,"Kjallakr Hrólfsson, at Lundi í Lundar-Reykjadal, ",Kjallakr Hrólfsson,,,,,,,,
3427,"Kjallakr inn gamli Bjarnarson ins austræna, í Bjarnarhöfn, ",Kjallakr inn gamli Bjarnarson ins austræna,546,Kjallak the Old,:349,Kjallak the Old,:1,:3,:278,:Laxdoela
3428,"Kjallakr, frá Kjallaksá, ",Kjallakr,,,,,,,,
3429,"Kjallakr, jarl á Jamtalands, ",Kjallakr,545,Kjallak Bjarnarson (Irish 'Cellach'; son of Bjorn Ketilsson the Easterner),:351,Kjallak,:1,:3,:278,:Laxdoela
3430,"Kjalvör, ",Kjalvör,,,,,,,,
3431,"Kjannök, ",Kjannök,,,,,,,,
3432,"Kjaran í Kjaransvík, þræll Geirmundar heljarskinns, ",Kjaran í Kjaransvík,,,,,,,,
3433,"Kjartan Ásgeirsson, Knattarsonar, í Vatnsfirði, ",Kjartan Ásgeirsson,,,,,,,,
3434,"Kjartan Kötluson, ",Kjartan Kötluson,,,,,,,,
3435,"Kjartan Óláfsson pá, í Hjarðarholti, ",Kjartan Óláfsson pá,548,Kjartan Olafsson (Irish 'Cert√î√∏Œ©n'; son of Olaf Hoskuldsson Peacock),:260:494:88,Kjartan Olafsson,:1:1:1,:-1:28:29,:-1:321:237,:Egil:Laxdoela:Vatnsdal
3436,"Kjartan Steinsson, at Eyjardalsá, ",Kjartan Steinsson,,,,,,,,
3437,"Kjartan Þórhallsson, ",Kjartan Þórhallsson,549,Kjartan Thorhallason,:522,Kjartan,:1,:31,:326,:Laxdoela
3438,"Kjartan Þóroddsson, at Fróða, ",Kjartan Þóroddsson,,,,,,,,
3439,"Kjartan Þorsteinsson (Kötluson), at Þorbrandsstöðum, ",Kjartan Þorsteinsson (Kötluson),,,,,,,,
3440,"Kjartan, bróðir Áns í Kirkjufelli, ",Kjartan,,,,,,,,
3441,"Kjarvalr Dungaðarson (Dufnialsson) inn gamli, konungr í Dyflinni, ",Kjarvalr Dungaðarson (Dufnialsson) inn gamli,550,Kjarval (Irish 'Cerball'; King of the Irish),:335:112,Kjarval,:1:1,:1:-1,:276:-1,:Laxdoela:Eyrbyggja
3442,"Kjarvalr Kjallaksson, konungr í Dyflinni, ",Kjarvalr Kjallaksson,,,,,,,,
3443,"Kjölvör Þormóðardóttir (Kjalvör), á Kjölvararstöðum, kona Hólmsteins Snæbjarnarsonar, ",Kjölvör Þormóðardóttir (Kjalvör),,,,,,,,
3444,"Kjölvör, í Hraunskarði, ",Kjölvör,,,,,,,,
3445,"Kjötvi inn auðgi (Ásbjörn kjötvi), konungr, ",Kjötvi inn auðgi (Ásbjörn kjötvi),551,Kjotvi the Wealthy (see also Asbjorn the Fleshy),:50,"Kjotvi, the wealthy",:1,:-1,:-1,:Egil
3446,"Klængr Grímkelsson, ",Klængr Grímkelsson,,,,,,,,
3447,"Klængr Narfason, í Hrísey, ",Klængr Narfason,,,,,,,,
3448,"Klængr Ornólfsson, ",Klængr Ornólfsson,,,,,,,,
3449,"Klængr Snæbjarnarson, ",Klængr Snæbjarnarson,,,,,,,,
3450,"Klængr Þorvaldsson, ",Klængr Þorvaldsson,,,,,,,,
3451,"Klængr, faðir Jöðurs á Skeljabrekku, ",Klængr,,,,,,,,
3452,"Klakka-Ormr, í Forsæludal (sbr. Hallormr, á Kárnsá), ",Klakka-Ormr,552,Klakka-Orm (in Forsaeludal; see also Hallorm),:113,Klakka-Orm in Forsaeludal see also Hallorm,:1,:42,:256,:Vatnsdal
3453,"Klaufi Hafþórsson böggvir, á Böggvisstöðum, ",Klaufi Hafþórsson böggvir,,,,,,,,
3454,"Klaufi Þorvaldsson, at Barði, ",Klaufi Þorvaldsson,,,,,,,,
3455,"Kleppjárn Einarsson, ",Kleppjárn Einarsson,,,,,,,,
3456,"Kleppjárn inn gamli Þórólfsson ór Flókadal, bóndi á Klepp-járnsreykjum, ",Kleppjárn inn gamli Þórólfsson ór Flókadal,,,,,,,,
3457,"Kleppr Jörundarson, í Görðum á Akranesi, ",Kleppr Jörundarson,,,,,,,,
3458,"Kleppr Snorrason goða, ",Kleppr Snorrason goða,,,,,,,,
3459,"Klyppr Einarsson Þveræings, ",Klyppr Einarsson Þveræings,,,,,,,,
3460,"Klyppr Þórðarson hersir, ",Klyppr Þórðarson hersir,,,,,,,,
3461,"Kneif, ambátt, ",Kneif,,,,,,,,
3462,"Knjúkr Þórólfsson sparrar, landnámsm. við Breiðafjörð (Nesja-Knjúkr), ",Knjúkr Þórólfsson sparrar,,,,,,,,
3463,"Knjúkr Þorvaldsson ins hvíta (Mýra-Knjúkr), ",Knjúkr Þorvaldsson ins hvíta (Mýra-Knjúkr),,,,,,,,
3464,"Knörr Jökulsson, ",Knörr Jökulsson,,,,,,,,
3465,"Knörr Þórðarson, frá Höfða, ",Knörr Þórðarson,,,,,,,,
3466,"Knöttr Sleitu-Bjarnarson, ",Knöttr Sleitu-Bjarnarson,,,,,,,,
3467,"Knöttr Starrason, frá Hólmi, ",Knöttr Starrason,,,,,,,,
3468,"Knöttr Þjóðreksson (Knútr), á Hóli í Saurbæ, síðar í Vatnsfirði, ",Knöttr Þjóðreksson (Knútr),553,Knut (brother of Aud),:547,Knut,:1,:32,:328,:Laxdoela
3469,"Knútr Sveinsson inn ríki, Danakonungr, ",Knútr Sveinsson inn ríki,,,,,,,,
3470,"Knútr, á Hóli í Saurbæ, ",Knútr,,,,,,,,
3471,"Knútr, bóndi á Knútsstöðum, ",Knútr,,,,,,,,
3472,"Koðrán Eilífsson arnar (ok Þjóðgerðar Flókadóttur), at Giljá, ",Koðrán Eilífsson arnar (ok Þjóðgerðar Flókadóttur),555,Kodran Eilifsson (at Gilja),:136,Kodran Eilifsson at Gilja,:1,:46,:265,:Vatnsdal
3473,"Koðrán Guðmundarson ins ríka (ok Þjóðgerðar Koðránsdóttur), ",Koðrán Guðmundarson ins ríka (ok Þjóðgerðar Koðránsdóttur),,,,,,,,
3474,"Koðrán Hermundarson, í Kalmanstungu, ",Koðrán Hermundarson,556,Kodran Hermundarson,:670,Kodran,:1,:78,:420,:Laxdoela
3475,"Koðrán Ormsson, Hermundarsonar, ",Koðrán Ormsson,557,Kodran Ormsson,:662,Kodran,:1,:78,:420,:Laxdoela
3476,"Koðrán Úlfsson, ór Úlfsdölum, ",Koðrán Úlfsson,,,,,,,,
3477,"Koðránsbani, ",Koðránsbani,,,,,,,,
3478,"Kolbakr, þræll, ",Kolbakr,,,,,,,,
3479,"Kolbeinn Arnljótarson, þrænzkr farmaðr, ",Kolbeinn Arnljótarson,,,,,,,,
3480,"Kolbeinn Arnórsson inn ungi, höfðingi í Skagafirði, ",Kolbeinn Arnórsson inn ungi,,,,,,,,
3481,"Kolbeinn Egilsson, ",Kolbeinn Egilsson,,,,,,,,
3482,"Kolbeinn Flosason, lögsögumaðr, ",Kolbeinn Flosason,,,,,,,,
3483,"Kolbeinn Flosason, Valla-Brandssonar, ",Kolbeinn Flosason,,,,,,,,
